Observer_name_1,Observer_name_2,Date,Site,Zone,Depth,Water_Temp,Visibility,Current,Group,Size,Diver_1_count,Diver_2_count,Total,Survey_Status,Survey_ID
Laura Schram,Laura Schram,2017-09-29 00:00:00,Lutoban Pier,3,Deep,29,12,1,Drupella,0-5,3,0,3,1,676d3e20399de246bcff8f19
Jack Hasting,Emma Cottone,2017-10-02 00:00:00,Guinsuan MPA,1,Shallow,30,12,1,Drupella,0-5,5,0,5,1,676d3e20399de246bcff8f1b
Ane K. Sagmo,Pepita Andersson,2017-10-03 00:00:00,Lutoban South MPA,1,Shallow,30,12,1,Drupella,0-5,25,0,25,1,676d3e20399de246bcff8f1d
J-Jack Ballagher,Pepita Andersson,2017-10-03 00:00:00,Lutoban South MPA,1,Shallow,30,12,1,Drupella,0-5,25,0,25,1,676d3e20399de246bcff8f1f
Jack Hasting,Emma Cottone,2017-10-03 00:00:00,Lutoban South MPA,1,Shallow,30,12,1,Drupella,0-5,15,0,15,1,676d3e20399de246bcff8f21
J-Jack Ballagher,Pepita Andersson,2017-10-03 00:00:00,Lutoban South MPA,1,Medium,30,12,1,Drupella,0-5,8,0,8,1,676d3e20399de246bcff8f23
J-Jack Ballagher,Pepita Andersson,2017-10-03 00:00:00,Lutoban South MPA,1,Medium,30,12,1,Drupella,0-5,7,0,7,1,676d3e20399de246bcff8f23
Jack Hasting,Emma Cottone,2017-10-03 00:00:00,Lutoban South MPA,1,Deep,30,12,1,Drupella,0-5,8,0,8,1,676d3e20399de246bcff8f26
Jack Hasting,Emma Cottone,2017-10-03 00:00:00,Maluay Malatapay MPA,1,Shallow,30,12,1,Drupella,0-5,15,0,15,1,676d3e20399de246bcff9091
J-Jack Ballagher,Pepita Andersson,2017-10-03 00:00:00,Maluay Malatapay MPA,1,Shallow,30,12,1,Drupella,0-5,25,0,25,1,676d3e20399de246bcff9093
Ane K. Sagmo,Pepita Andersson,2017-10-03 00:00:00,Maluay Malatapay MPA,1,Shallow,30,12,1,Drupella,0-5,25,0,25,1,676d3e20399de246bcff9095
J-Jack Ballagher,Pepita Andersson,2017-10-03 00:00:00,Maluay Malatapay MPA,1,Medium,30,12,1,Drupella,0-5,8,0,8,1,676d3e20399de246bcff9097
J-Jack Ballagher,Pepita Andersson,2017-10-03 00:00:00,Maluay Malatapay MPA,1,Medium,30,12,1,Drupella,0-5,7,0,7,1,676d3e20399de246bcff9097
Jack Hasting,Emma Cottone,2017-10-03 00:00:00,Maluay Malatapay MPA,1,Deep,30,12,1,Drupella,0-5,8,0,8,1,676d3e20399de246bcff909a
J-Jack Ballagher,Pepita Andersson,2017-10-04 00:00:00,Lutoban South MPA,3,Shallow,30,12,1,Drupella,0-5,23,0,23,1,676d3e20399de246bcff8f28
Emma Cottone,Jack Hasting,2017-10-04 00:00:00,Lutoban South MPA,3,Deep,30,12,1,Drupella,0-5,4,0,4,1,676d3e20399de246bcff8f2a
Emma Cottone,Jack Hasting,2017-10-04 00:00:00,Lutoban South MPA,3,Deep,30,12,1,Drupella,0-5,6,0,6,1,676d3e20399de246bcff8f2a
J-Jack Ballagher,Pepita Andersson,2017-10-04 00:00:00,Lutoban South MPA,3,Deep,30,12,1,Drupella,0-5,5,0,5,1,676d3e20399de246bcff8f2d
J-Jack Ballagher,Pepita Andersson,2017-10-04 00:00:00,Lutoban South MPA,3,Deep,30,12,1,Drupella,0-5,1,0,1,1,676d3e20399de246bcff8f2d
J-Jack Ballagher,Pepita Andersson,2017-10-04 00:00:00,Lutoban South MPA,3,Deep,30,12,1,Drupella,0-5,1,0,1,1,676d3e20399de246bcff8f2d
Jack Hasting,Pepita Andersson,2017-10-06 00:00:00,Guinsuan MPA,1,Shallow,30,12,1,Drupella,0-5,6,0,6,1,676d3e20399de246bcff8f31
Jack Hasting,Pepita Andersson,2017-10-06 00:00:00,Guinsuan MPA,1,Shallow,30,12,1,Drupella,0-5,4,0,4,1,676d3e20399de246bcff8f31
Jack Hasting,Pepita Andersson,2017-10-06 00:00:00,Guinsuan MPA,1,Deep,30,12,1,Drupella,0-5,2,0,2,1,676d3e20399de246bcff8f34
Jack Hasting,Pepita Andersson,2017-10-06 00:00:00,Guinsuan MPA,1,Deep,30,12,1,Drupella,0-5,1,0,1,1,676d3e20399de246bcff8f34
Laura Schram,Ane K. Sagmo,2017-10-09 00:00:00,Lutoban South MPA,1,Shallow,30,12,1,Drupella,0-5,11,0,11,1,676d3e20399de246bcff8f37
Laura Schram,Ane K. Sagmo,2017-10-09 00:00:00,Lutoban South MPA,1,Deep,29,12,1,Crown of Thorns,30-40,1,0,1,1,676d3e20399de246bcff8f39
Laura Schram,Ane K. Sagmo,2017-10-09 00:00:00,Lutoban South MPA,1,Deep,29,12,1,Drupella,0-5,3,0,3,1,676d3e20399de246bcff8f39
Jack Hasting,Emma Cottone,2017-10-09 00:00:00,TURTLE HEAVEN,2,Shallow,30,12,1,Drupella,0-5,12,0,12,1,676d3e20399de246bcff8f3c
Pepita Andersson,Daniel Løvborg,2017-10-09 00:00:00,TURTLE HEAVEN,1,Medium,30,12,1,Drupella,0-5,6,0,6,1,676d3e20399de246bcff8f3e
Pepita Andersson,Daniel Løvborg,2017-10-09 00:00:00,TURTLE HEAVEN,1,Medium,30,12,1,Drupella,0-5,13,0,13,1,676d3e20399de246bcff8f3e
Jack Hasting,Emma Cottone,2017-10-09 00:00:00,TURTLE HEAVEN,2,Deep,30,12,1,Drupella,0-5,4,0,4,1,676d3e20399de246bcff8f41
Jack Hasting,Emma Cottone,2017-10-09 00:00:00,TURTLE HEAVEN,3,Deep,30,12,1,Drupella,0-5,2,0,2,1,676d3e20399de246bcff8f43
Pepita Andersson,Daniel Løvborg,2017-10-09 00:00:00,TURTLE HEAVEN,1,Deep,30,12,1,Drupella,0-5,14,0,14,1,676d3e20399de246bcff8f45
Pepita Andersson,Daniel Løvborg,2017-10-09 00:00:00,TURTLE HEAVEN,1,Deep,30,12,1,Drupella,0-5,4,0,4,1,676d3e20399de246bcff8f45
Emma/Jack,Ane K. Sagmo,2017-10-10 00:00:00,TURTLE HEAVEN,1,Medium,30,12,1,Drupella,0-5,12,0,12,1,676d3e20399de246bcff8f48
Emma Cottone,Ane K. Sagmo,2017-10-10 00:00:00,TURTLE HEAVEN,1,Deep,30,12,1,Drupella,0-5,6,0,6,1,676d3e20399de246bcff8f4a
Pepita Andersson,Ane K. Sagmo,2017-10-10 00:00:00,TURTLE HEAVEN,1,Deep,30,12,1,Drupella,0-5,21,0,21,1,676d3e20399de246bcff8f4c
J-Jack Ballagher,Ane K. Sagmo,2017-10-11 00:00:00,Basak Can-Unsang MPA,1,Medium,31,12,1,Drupella,0-5,6,0,6,1,676d3e20399de246bcff8f4e
J-Jack Ballagher,Ane K. Sagmo,2017-10-11 00:00:00,Basak Can-Unsang MPA,1,Medium,31,12,1,Drupella,0-5,5,0,5,1,676d3e20399de246bcff8f4e
Emma Cottone,Laura Schram,2017-10-11 00:00:00,Basak Can-Unsang MPA,1,Deep,30,12,1,Drupella,0-5,3,0,3,1,676d3e20399de246bcff8f51
Emma Cottone,Laura Schram,2017-10-11 00:00:00,Basak Can-Unsang MPA,1,Deep,30,12,1,Drupella,0-5,3,0,3,1,676d3e20399de246bcff8f51
Emma Cottone,Laura Schram,2017-10-11 00:00:00,Basak Can-Unsang MPA,1,Deep,30,12,1,Drupella,0-5,1,0,1,1,676d3e20399de246bcff8f51
Emma Cottone,Laura Schram,2017-10-11 00:00:00,Basak Can-Unsang MPA,1,Deep,30,12,1,Drupella,0-5,3,0,3,1,676d3e20399de246bcff8f51
J-Jack Ballagher,Ane K. Sagmo,2017-10-11 00:00:00,Basak Can-Unsang MPA,1,Deep,31,12,1,Drupella,0-5,1,0,1,1,676d3e20399de246bcff8f56
Pepita Andersson,Ane K. Sagmo,2017-10-14 00:00:00,UNITY POINT,1,Shallow,30,12,1,Drupella,0-5,3,0,3,1,676d3e20399de246bcff8f58
J-Jack Ballagher,Daniel Løvborg,2017-10-14 00:00:00,UNITY POINT,1,Medium,30,12,1,Drupella,0-5,4,0,4,1,676d3e20399de246bcff8f5a
Laura Schram,Emma Cottone,2017-10-14 00:00:00,UNITY POINT,1,Medium,30,12,1,Drupella,0-5,1,0,1,1,676d3e20399de246bcff8f5c
Pepita Andersson,Ane K. Sagmo,2017-10-14 00:00:00,UNITY POINT,1,Medium,30,12,1,Drupella,0-5,7,0,7,1,676d3e20399de246bcff8f5e
Pepita Andersson,Ane K. Sagmo,2017-10-14 00:00:00,UNITY POINT,1,Medium,30,12,1,Drupella,0-5,1,0,1,1,676d3e20399de246bcff8f5e
Laura Schram,Emma Cottone,2017-10-14 00:00:00,UNITY POINT,1,Deep,30,12,1,Drupella,0-5,2,0,2,1,676d3e20399de246bcff8f61
Laura Schram,Ane K. Sagmo,2017-10-16 00:00:00,Lutoban South MPA,3,Medium,29,12,1,Drupella,0-5,2,0,2,1,676d3e20399de246bcff8f63
Laura Schram,Ane K. Sagmo,2017-10-16 00:00:00,Lutoban South MPA,3,Medium,29,12,1,Drupella,0-5,4,0,4,1,676d3e20399de246bcff8f63
Laura Schram,Ane K. Sagmo,2017-10-16 00:00:00,Lutoban South MPA,3,Medium,29,12,1,Drupella,0-5,7,0,7,1,676d3e20399de246bcff8f63
Laura Schram,Ashley Carreiro,2017-10-17 00:00:00,Lutoban South MPA,3,Shallow,29,12,1,Drupella,0-5,39,0,39,1,676d3e20399de246bcff8f67
Laura Schram,Ashley Carreiro,2017-10-17 00:00:00,Lutoban South MPA,1,Shallow,29,12,1,Drupella,0-5,38,0,38,1,676d3e20399de246bcff8f69
Laura Schram,Ashley Carreiro,2017-10-17 00:00:00,Lutoban South MPA,2,Medium,29,12,1,Drupella,0-5,2,0,2,1,676d3e20399de246bcff8f6b
Laura Schram,Ashley Carreiro,2017-10-17 00:00:00,Lutoban South MPA,3,Deep,29,12,1,Drupella,0-5,2,0,2,1,676d3e20399de246bcff8f6d
Laura Schram,Ashley Carreiro,2017-10-17 00:00:00,Maluay Malatapay MPA,3,Shallow,29,12,1,Drupella,0-5,39,0,39,1,676d3e20399de246bcff909c
Laura Schram,Ashley Carreiro,2017-10-17 00:00:00,Maluay Malatapay MPA,1,Shallow,29,12,1,Drupella,0-5,38,0,38,1,676d3e20399de246bcff909e
Laura Schram,Ashley Carreiro,2017-10-17 00:00:00,Maluay Malatapay MPA,2,Medium,29,12,1,Drupella,0-5,2,0,2,1,676d3e20399de246bcff90a0
Laura Schram,Ashley Carreiro,2017-10-17 00:00:00,Maluay Malatapay MPA,3,Deep,29,12,1,Drupella,0-5,2,0,2,1,676d3e20399de246bcff90a2
J-Jack Ballagher,Ane K. Sagmo,2017-10-20 00:00:00,Andulay MPA,1,Deep,28,12,1,Drupella,0-5,2,0,2,1,676d3e20399de246bcff8f6f
J-Jack Ballagher,Ane K. Sagmo,2017-10-23 00:00:00,Andulay MPA,1,Medium,28,12,1,Drupella,0-5,25,0,25,1,676d3e20399de246bcff8f71
J-Jack Ballagher,Ane K. Sagmo,2017-10-23 00:00:00,Andulay MPA,1,Medium,28,12,1,Drupella,0-5,36,0,36,1,676d3e20399de246bcff8f71
Laura Schram,Laura Schram,2017-10-23 00:00:00,Andulay MPA,1,Medium,28,12,1,Drupella,0-5,46,0,46,1,676d3e20399de246bcff8f74
J-Jack Ballagher,Ane K. Sagmo,2017-10-23 00:00:00,TURTLE HEAVEN,1,Shallow,28,12,1,Drupella,0-5,7,0,7,1,676d3e20399de246bcff8f76
J-Jack Ballagher,Ane K. Sagmo,2017-10-23 00:00:00,TURTLE HEAVEN,1,Shallow,28,12,1,Drupella,0-5,9,0,9,1,676d3e20399de246bcff8f76
J-Jack Ballagher,Ane K. Sagmo,2017-10-23 00:00:00,TURTLE HEAVEN,1,Shallow,28,12,1,Drupella,0-5,16,0,16,1,676d3e20399de246bcff8f76
J-Jack Ballagher,Ane K. Sagmo,2017-10-23 00:00:00,TURTLE HEAVEN,1,Shallow,28,12,1,Drupella,0-5,17,0,17,1,676d3e20399de246bcff8f76
Ane K. Sagmo,J-Jack Ballagher,2017-10-24 00:00:00,UNITY POINT,1,Deep,28,12,1,Drupella,0-5,3,0,3,1,676d3e20399de246bcff8f7b
J-Jack Ballagher,Ane K. Sagmo,2017-10-25 00:00:00,Guinsuan MPA,1,Shallow,30,12,1,Drupella,0-5,2,0,2,1,676d3e20399de246bcff8f7d
J-Jack Ballagher,Ane K. Sagmo,2017-10-27 00:00:00,Kookoos,1,Deep,28,12,1,Drupella,0-5,6,0,6,1,676d3e20399de246bcff8f7f
J-Jack Ballagher,Ane K. Sagmo,2017-10-27 00:00:00,Kookoos,1,Deep,28,12,1,Drupella,0-5,4,0,4,1,676d3e20399de246bcff8f7f
J-Jack Ballagher,Ane K. Sagmo,2017-10-27 00:00:00,Kookoos,1,Deep,28,12,1,Drupella,0-5,3,0,3,1,676d3e20399de246bcff8f7f
J-Jack Ballagher,Ane K. Sagmo,2017-10-27 00:00:00,Kookoos,1,Deep,28,12,1,Drupella,0-5,4,0,4,1,676d3e20399de246bcff8f7f
Laura Schram,Laura Schram,2017-10-27 00:00:00,Kookoos,1,Deep,30,12,1,Drupella,0-5,1,0,1,1,676d3e20399de246bcff8f84
Laura Schram,Laura Schram,2017-10-27 00:00:00,Kookoos,1,Deep,30,12,1,Drupella,0-5,3,0,3,1,676d3e20399de246bcff8f84
Laura Schram,Laura Schram,2017-10-28 00:00:00,Kookoos,1,Shallow,30,12,1,Drupella,0-5,17,0,17,1,676d3e20399de246bcff8f87
J-Jack Ballagher,Ane K. Sagmo,2017-10-28 00:00:00,Kookoos,1,Medium,30,12,1,Drupella,0-5,13,0,13,1,676d3e20399de246bcff8f89
J-Jack Ballagher,Ane K. Sagmo,2017-10-28 00:00:00,Kookoos,1,Medium,30,12,1,Drupella,0-5,17,0,17,1,676d3e20399de246bcff8f89
Laura Schram,Laura Schram,2017-10-28 00:00:00,Kookoos,1,Medium,30,12,1,Drupella,0-5,4,0,4,1,676d3e20399de246bcff8f8c
J-Jack Ballagher,Ane K. Sagmo,2017-10-31 00:00:00,Lutoban South MPA,1,Shallow,30,12,1,Drupella,0-5,127,0,127,1,676d3e20399de246bcff8f8e
J-Jack Ballagher,Ane K. Sagmo,2017-10-31 00:00:00,Lutoban South MPA,1,Medium,30,12,1,Drupella,0-5,13,0,13,1,676d3e20399de246bcff8f90
J-Jack Ballagher,Ane K. Sagmo,2017-10-31 00:00:00,Lutoban South MPA,1,Medium,30,12,1,Crown of Thorns,30-40,1,0,1,1,676d3e20399de246bcff8f90
Laura Schram,Ane K. Sagmo,2017-11-01 00:00:00,Lutoban South MPA,1,Shallow,30,12,1,Crown of Thorns,30-40,1,0,1,1,676d3e20399de246bcff8f93
Laura Schram,Ane K. Sagmo,2017-11-01 00:00:00,Lutoban South MPA,1,Shallow,30,12,1,Drupella,0-5,15,0,15,1,676d3e20399de246bcff8f93
Laura Schram,Ane K. Sagmo,2017-11-01 00:00:00,Lutoban South MPA,1,Shallow,30,12,1,Drupella,0-5,4,0,4,1,676d3e20399de246bcff8f93
Barte Van Der Zijden,Laura Schram,2017-11-02 00:00:00,Lutoban South MPA,1,Shallow,29,12,1,Drupella,0-5,77,0,77,1,676d3e20399de246bcff8f97
Barte Van Der Zijden,Laura Schram,2017-11-02 00:00:00,Lutoban South MPA,1,Shallow,29,12,1,Drupella,0-5,57,0,57,1,676d3e20399de246bcff8f97
Barte Van Der Zijden,Laura Schram,2017-11-02 00:00:00,Lutoban South MPA,1,Shallow,29,12,1,Drupella,0-5,85,0,85,1,676d3e20399de246bcff8f97
Jack Hasting,Ane K. Sagmo,2017-11-02 00:00:00,Lutoban South MPA,1,Shallow,29,12,1,Drupella,0-5,52,0,52,1,676d3e20399de246bcff8f9b
Barte Van Der Zijden,Laura Schram,2017-11-02 00:00:00,Lutoban South MPA,1,Medium,29,12,1,Drupella,0-5,6,0,6,1,676d3e20399de246bcff8f9d
Jack Hasting,Ane K. Sagmo,2017-11-02 00:00:00,Lutoban South MPA,1,Medium,29,12,1,Drupella,0-5,5,0,5,1,676d3e20399de246bcff8f9f
Jack Hasting,Ane K. Sagmo,2017-11-02 00:00:00,Lutoban South MPA,1,Deep,29,12,1,Drupella,0-5,1,0,1,1,676d3e20399de246bcff8fa1
Jack Hasting,Ane K. Sagmo,2017-11-02 00:00:00,Maluay Malatapay MPA,1,Shallow,29,12,1,Drupella,0-5,52,0,52,1,676d3e20399de246bcff90a4
Barte Van Der Zijden,Laura Schram,2017-11-02 00:00:00,Maluay Malatapay MPA,1,Shallow,29,12,1,Drupella,0-5,77,0,77,1,676d3e20399de246bcff90a6
Barte Van Der Zijden,Laura Schram,2017-11-02 00:00:00,Maluay Malatapay MPA,1,Shallow,29,12,1,Drupella,0-5,57,0,57,1,676d3e20399de246bcff90a6
Barte Van Der Zijden,Laura Schram,2017-11-02 00:00:00,Maluay Malatapay MPA,1,Shallow,29,12,1,Drupella,0-5,85,0,85,1,676d3e20399de246bcff90a6
Jack Hasting,Ane K. Sagmo,2017-11-02 00:00:00,Maluay Malatapay MPA,1,Medium,29,12,1,Drupella,0-5,5,0,5,1,676d3e20399de246bcff90aa
Barte Van Der Zijden,Laura Schram,2017-11-02 00:00:00,Maluay Malatapay MPA,1,Medium,29,12,1,Drupella,0-5,6,0,6,1,676d3e20399de246bcff90ac
Jack Hasting,Ane K. Sagmo,2017-11-02 00:00:00,Maluay Malatapay MPA,1,Deep,29,12,1,Drupella,0-5,1,0,1,1,676d3e20399de246bcff90ae
Ane K. Sagmo,Barte Van Der Zijden,2017-11-06 00:00:00,Andulay MPA,1,Shallow,28,12,1,Drupella,0-5,2,0,2,1,676d3e20399de246bcff8fa3
Ane K. Sagmo,Barte Van Der Zijden,2017-11-06 00:00:00,Andulay MPA,1,Medium,28,12,1,Drupella,0-5,5,0,5,1,676d3e20399de246bcff8fa5
Barte Van Der Zijden,Ane K. Sagmo,2017-11-07 00:00:00,Kookoos,1,Shallow,29,12,1,Drupella,0-5,22,0,22,1,676d3e20399de246bcff8fa7
Barte Van Der Zijden,Ane K. Sagmo,2017-11-07 00:00:00,Kookoos,1,Deep,29,12,1,Drupella,0-5,1,0,1,1,676d3e20399de246bcff8fa9
Barte Van Der Zijden,Ane K. Sagmo,2017-11-07 00:00:00,Kookoos,1,Deep,29,12,1,Drupella,0-5,5,0,5,1,676d3e20399de246bcff8fa9
Barte Van Der Zijden,Ane K. Sagmo,2017-11-07 00:00:00,Kookoos,1,Deep,29,12,1,Drupella,0-5,2,0,2,1,676d3e20399de246bcff8fa9
Jack Hasting,Mette Læssøe,2017-11-07 00:00:00,Kookoos,1,Deep,29,12,1,Drupella,0-5,5,0,5,1,676d3e20399de246bcff8fad
Jack Hasting,Mette Læssøe,2017-11-07 00:00:00,Kookoos,1,Deep,29,12,1,Drupella,0-5,8,0,8,1,676d3e20399de246bcff8fad
Ane K. Sagmo,Barte Van Der Zijden,2017-11-08 00:00:00,Lutoban Pier,2,Shallow,30,12,1,Drupella,0-5,17,0,17,1,676d3e20399de246bcff8fb0
Ane K. Sagmo,Barte Van Der Zijden,2017-11-08 00:00:00,Lutoban Pier,2,Shallow,30,12,1,Drupella,0-5,30,0,30,1,676d3e20399de246bcff8fb0
Ane K. Sagmo,Barte Van Der Zijden,2017-11-08 00:00:00,Lutoban Pier,2,Deep,30,12,1,Drupella,0-5,1,0,1,1,676d3e20399de246bcff8fb3
Ane K. Sagmo,Barte Van Der Zijden,2017-11-08 00:00:00,Lutoban Pier,2,Deep,30,12,1,Drupella,0-5,5,0,5,1,676d3e20399de246bcff8fb3
Ane K. Sagmo,Barte Van Der Zijden,2017-11-10 00:00:00,Basak Can-Unsang MPA,1,Shallow,29,12,1,Drupella,0-5,5,0,5,1,676d3e20399de246bcff8fb6
Ane K. Sagmo,Barte Van Der Zijden,2017-11-10 00:00:00,Basak Can-Unsang MPA,1,Shallow,29,12,1,Drupella,0-5,2,0,2,1,676d3e20399de246bcff8fb6
Ane K. Sagmo,Barte Van Der Zijden,2017-11-10 00:00:00,Basak Can-Unsang MPA,1,Shallow,29,12,1,Drupella,0-5,9,0,9,1,676d3e20399de246bcff8fb6
Ane K. Sagmo,Barte Van Der Zijden,2017-11-10 00:00:00,Basak Can-Unsang MPA,1,Shallow,29,12,1,Drupella,0-5,1,0,1,1,676d3e20399de246bcff8fb6
Ane K. Sagmo,Barte Van Der Zijden,2017-11-10 00:00:00,Basak Can-Unsang MPA,1,Shallow,29,12,1,Drupella,0-5,4,0,4,1,676d3e20399de246bcff8fb6
Ane K. Sagmo,Barte Van Der Zijden,2017-11-10 00:00:00,Basak Can-Unsang MPA,1,Medium,29,12,1,Drupella,0-5,3,0,3,1,676d3e20399de246bcff8fbc
Ane K. Sagmo,Barte Van Der Zijden,2017-11-10 00:00:00,Basak Can-Unsang MPA,1,Deep,29,12,1,Drupella,0-5,1,0,1,1,676d3e20399de246bcff8fbe
Ane K. Sagmo,Ane K. Sagmo,2017-11-13 00:00:00,Lutoban South MPA,1,Shallow,29,12,1,Drupella,0-5,30,0,30,1,676d3e20399de246bcff8fc0
Ane K. Sagmo,Ane K. Sagmo,2017-11-13 00:00:00,Lutoban South MPA,1,Shallow,29,12,1,Drupella,0-5,28,0,28,1,676d3e20399de246bcff8fc0
Ane K. Sagmo,Ane K. Sagmo,2017-11-13 00:00:00,Maluay Malatapay MPA,1,Shallow,29,12,1,Drupella,0-5,30,0,30,1,676d3e20399de246bcff90b0
Ane K. Sagmo,Ane K. Sagmo,2017-11-13 00:00:00,Maluay Malatapay MPA,1,Shallow,29,12,1,Drupella,0-5,28,0,28,1,676d3e20399de246bcff90b0
Laura Schram,Laura Schram,2017-11-14 00:00:00,DAUIN POBLACION MPA,2,Shallow,29,12,1,Drupella,0-5,18,0,18,1,676d3e20399de246bcff8fc3
Ane K. Sagmo,Jack Hasting,2017-11-14 00:00:00,DAUIN POBLACION MPA,3,Medium,29,12,1,Drupella,0-5,13,0,13,1,676d3e20399de246bcff8fc5
Ane K. Sagmo,Jack Hasting,2017-11-14 00:00:00,DAUIN POBLACION MPA,3,Deep,29,12,1,Drupella,0-5,12,0,12,1,676d3e20399de246bcff8fc7
Ane K. Sagmo,Jack Hasting,2017-11-14 00:00:00,DAUIN POBLACION MPA,1,Deep,29,12,1,Drupella,0-5,1,0,1,1,676d3e20399de246bcff8fc9
Ane K. Sagmo,Jack Hasting,2017-11-14 00:00:00,DAUIN POBLACION MPA,1,Deep,29,12,1,Drupella,0-5,4,0,4,1,676d3e20399de246bcff8fc9
Jack Hasting,Ane K. Sagmo,2017-11-15 00:00:00,Antulang,2,Medium,29,12,1,Drupella,0-5,9,0,9,1,676d3e20399de246bcff8fcc
Jack Hasting,Ane K. Sagmo,2017-11-15 00:00:00,Antulang,2,Medium,29,12,1,Drupella,0-5,21,0,21,1,676d3e20399de246bcff8fcc
Jack Hasting,Ane K. Sagmo,2017-11-15 00:00:00,Antulang,2,Deep,29,12,1,Drupella,0-5,3,0,3,1,676d3e20399de246bcff8fcf
Laura Schram,Laura Schram,2017-11-17 00:00:00,Lutoban South MPA,1,Shallow,30,12,1,Drupella,0-5,6,0,6,1,676d3e20399de246bcff8fd1
Laura Schram,Laura Schram,2017-11-17 00:00:00,Lutoban South MPA,1,Shallow,30,12,1,Drupella,0-5,7,0,7,1,676d3e20399de246bcff8fd1
Jack Hasting,Ane K. Sagmo,2017-11-17 00:00:00,Lutoban South MPA,3,Medium,30,12,1,Drupella,0-5,11,0,11,1,676d3e20399de246bcff8fd4
Jack Hasting,Ane K. Sagmo,2017-11-17 00:00:00,Lutoban South MPA,3,Deep,30,12,1,Drupella,0-5,2,0,2,1,676d3e20399de246bcff8fd6
Jack Hasting,Ane K. Sagmo,2017-11-17 00:00:00,Lutoban South MPA,3,Deep,30,12,1,Drupella,0-5,1,0,1,1,676d3e20399de246bcff8fd6
Laura Schram,Laura Schram,2017-11-18 00:00:00,DAUIN POBLACION MPA,1,Deep,29,12,1,Drupella,0-5,1,0,1,1,676d3e20399de246bcff8fd9
Ane K. Sagmo,J-Jack Ballagher,2017-11-20 00:00:00,Lutoban South MPA,1,Medium,30,12,1,Drupella,0-5,6,0,6,1,676d3e20399de246bcff8fdb
J-Jack Ballagher,Ane K. Sagmo,2017-11-20 00:00:00,Lutoban South MPA,1,Medium,30,12,1,Drupella,0-5,3,0,3,1,676d3e20399de246bcff8fdd
J-Jack Ballagher,Ane K. Sagmo,2017-11-20 00:00:00,Lutoban South MPA,1,Medium,30,12,1,Drupella,0-5,2,0,2,1,676d3e20399de246bcff8fdd
J-Jack Ballagher,Ane K. Sagmo,2017-11-20 00:00:00,Lutoban South MPA,1,Deep,30,12,1,Drupella,0-5,1,0,1,1,676d3e20399de246bcff8fe0
J-Jack Ballagher,Ane K. Sagmo,2017-11-20 00:00:00,Lutoban South MPA,1,Deep,30,12,1,Drupella,0-5,6,0,6,1,676d3e20399de246bcff8fe0
Jack Hasting,Heidi Jensen,2017-11-20 00:00:00,Lutoban South MPA,1,Deep,29,12,1,Drupella,0-5,4,0,4,1,676d3e20399de246bcff8fe3
Jack Hasting,Heidi Jensen,2017-11-20 00:00:00,Lutoban South MPA,1,Deep,29,12,1,Drupella,0-5,1,0,1,1,676d3e20399de246bcff8fe3
Ane K. Sagmo,J-Jack Ballagher,2017-11-20 00:00:00,Maluay Malatapay MPA,1,Medium,30,12,1,Drupella,0-5,6,0,6,1,676d3e20399de246bcff90b3
J-Jack Ballagher,Ane K. Sagmo,2017-11-20 00:00:00,Maluay Malatapay MPA,1,Medium,30,12,1,Drupella,0-5,3,0,3,1,676d3e20399de246bcff90b5
J-Jack Ballagher,Ane K. Sagmo,2017-11-20 00:00:00,Maluay Malatapay MPA,1,Medium,30,12,1,Drupella,0-5,2,0,2,1,676d3e20399de246bcff90b5
Jack Hasting,Heidi Jensen,2017-11-20 00:00:00,Maluay Malatapay MPA,1,Deep,29,12,1,Drupella,0-5,4,0,4,1,676d3e20399de246bcff90b8
Jack Hasting,Heidi Jensen,2017-11-20 00:00:00,Maluay Malatapay MPA,1,Deep,29,12,1,Drupella,0-5,1,0,1,1,676d3e20399de246bcff90b8
J-Jack Ballagher,Ane K. Sagmo,2017-11-20 00:00:00,Maluay Malatapay MPA,1,Deep,30,12,1,Drupella,0-5,1,0,1,1,676d3e20399de246bcff90bb
J-Jack Ballagher,Ane K. Sagmo,2017-11-20 00:00:00,Maluay Malatapay MPA,1,Deep,30,12,1,Drupella,0-5,6,0,6,1,676d3e20399de246bcff90bb
Jack Hasting,Heidi Jensen,2017-11-21 00:00:00,MASAPLOD NORTE MPA,1,Medium,29,12,1,Drupella,0-5,5,0,5,1,676d3e20399de246bcff8fe6
Jack Hasting,Heidi Jensen,2017-11-21 00:00:00,MASAPLOD NORTE MPA,1,Medium,29,12,1,Drupella,0-5,3,0,3,1,676d3e20399de246bcff8fe6
Laura Schram,Ane K. Sagmo,2017-11-21 00:00:00,MASAPLOD NORTE MPA,2,Medium,29,12,1,Drupella,0-5,4,0,4,1,676d3e20399de246bcff8fe9
Laura Schram,Ane K. Sagmo,2017-11-21 00:00:00,MASAPLOD NORTE MPA,1,Medium,29,12,1,Drupella,0-5,5,0,5,1,676d3e20399de246bcff8feb
Laura Schram,Ane K. Sagmo,2017-11-21 00:00:00,MASAPLOD NORTE MPA,1,Deep,29,12,1,Drupella,0-5,1,0,1,1,676d3e20399de246bcff8fed
Mette Læssøe,Ane K. Sagmo,2017-11-22 00:00:00,Guinsuan MPA,2,Medium,29,12,1,Drupella,0-5,1,0,1,1,676d3e20399de246bcff8fef
